nodeID,nodeLabel,latitude,longitude,year
119,Tian'anmenEast,39.907792,116.401565,1971
120,Tian'anmenWest,39.907391,116.389798,1971
121,Tiangongyuan,39.670227,116.319807,2010
122,Tiantandongmen,39.883067,116.420832,2007
123,Tiantongyuan,40.0737617,116.4065481,2007
124,TiantongyuanNorth,40.081944,116.406667,2007
125,TiantongyuanSouth,40.065,116.406389,2007
126,TongjiNanlu,39.773315,116.540206,2010
127,TongzhouBeiyuan,39.903646,116.637192,2003
128,Tuanjiehu,39.933747,116.461806,2008
129,Tuqiao,39.8706817,116.6803702,2003
130,Wangfujing,39.906667,116.405278,1971
131,Wangjing,39.9958554,116.4623665,2010
132,WangjingWest,39.994078,116.442506,2003
133,Wanshoulu,39.906111,116.288889,1971
134,Wanyuanjie,39.803651,116.505154,2010
135,Weigongcun,39.958096,116.323074,2009
136,Wudaokou,39.992898,116.337631,2009
137,Wukesong,39.906389,116.268611,1971
138,Xiaocun,39.833225,116.448118,2010
139,Xiaohongmen,39.828037,116.459855,2010
140,Xidan,39.905833,116.367778,1971
141,Xi'erqi,40.052303,116.306554,2002
142,Xihongmen,39.787966,116.3225739,2010
143,Xingong,39.8109933,116.359374,2010
144,Xinjiekou,39.940602,116.367671,2009
145,Xishimen,39.9405,116.355,1971
146,Xisi,39.925933,116.373375,2009
147,Xitucheng,39.976200,116.353832,2008
148,Xiyuan,39.997128,116.284789,2009
149,Xizhimen,39.9405,116.355,1984
150,Xuanwumen,39.8982908,116.3681359,1971
151,Yihezhuang,39.711716,116.318724,2010
152,YizhuangCulturePark,39.807469,116.491714,2010
153,Yizhuangqiao,39.802853,116.480261,2010
154,YizhuangRailwayStation,39.813125,116.602346,2010
155,Yonganli,39.908288,116.44598,1971
156,YonghegongLamaTemple,39.949337,116.416989,2007
157,YuanmingyuanPark(OldSummerPalace),39.9984834,116.3036532,2009
158,Yuquanlu,39.906111,116.246944,1971
159,Zaoyuan,39.753455,116.332262,2010
160,Zhangzizhonglu,39.933665,116.417153,2007
161,Zhichunli,39.976332,116.328620,2008
162,Zhichunlu,39.9754441,116.3365512,2002
163,Zhongguancun,39.983122,116.310372,2009
164,Zhuxinzhuang,40.105746,116.321418,2010
